Index,Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,Cluster_ID
4247,0,0.532052845,0.587930659,0.582097543,0.614941121,0.614710503,0.999110286,0.797547583,0.809452275,0.30350519,0.78172394,0.00019716,0.000109512,0.463304899,0.000446045,0.078651685,0.18777127,0.18777127,0.18777127,0.23343103,0.3195869,0.026725351,0.113834378,0.186036002,0.02211304,0.848078731,0.689461869,0.689461869,0.217599882,6970000000.0,0.000474907,0.264075188,0.376867479,0.012791224,0.007832941,0.630723552,0.003010241,0.073102156,0.926897844,0.006100869,0.371226372,0.005365848,0.113814386,0.185084081,0.399286999,0.137931034,0.00151157,0.004184154,6210000000.0,0.00043196,0.029193548,0.011609359,0.397718279,0.003346788,0.82760889,0.356775357,0.531086165,0.110182772,0.008323197,0.007441642,0.078262465,0.346373884,0.277311521,0.011885767,0.992801824,0.736156496,0.328926888,0.0,0.944051556,0.002374792,0.03740274,0.00015403,0.000105096,0.593975342,8990000000.0,0.671573072,0.154222925,0.992801824,0.328926888,0.110933234,0.644158231,0.459690587,0.578498046,0.314718898,0.022900699,0,0.827666891,0.001313956,0.623846297,0.614938538,0.841998049,0.276961992,0.026823655,0.565308733,1,0.052676141,1
4251,0,0.550382684,0.602867423,0.588896622,0.614018651,0.613081768,0.999148648,0.797663928,0.809509692,0.303628215,0.781781063,0.000132635,3330000000.0,0.470634022,0.000142014,0.243749367,0.219080528,0.219080528,0.219080528,0.253096341,0.332071868,0.040050214,0.13028255,0.210891015,0.022151995,0.848102612,0.689517874,0.689517874,0.217607149,6900000000.0,0.000461382,0.264283439,0.382251034,0.014808066,0.008597145,0.630623211,0.00394678,0.089064909,0.910935091,0.006578092,0.3702657,0.005365848,0.130278307,0.209931378,0.402215634,0.127436282,0.00071622,0.008834542,5450000000.0,0.000581747,0.028709677,0.022913209,0.406288867,0.004919151,0.841118029,0.346711189,0.556799819,0.040324498,0.008925486,0.002999645,0.071013154,0.361407032,0.27731487,0.015536179,0.743436798,0.737281073,0.328864193,0.0,0.954612569,0.002594206,0.019244583,0.000175907,0.000110609,0.593991561,3540000000.0,0.671578759,0.106559279,0.743436798,0.328864193,0.110933234,0.652439924,0.46194448,0.625555,0.315838028,0.01980356,0,0.836994688,0.004478314,0.623925939,0.614014832,0.842767454,0.277641759,0.026793749,0.565170725,1,0.042930291,1
4252,0,0.525569151,0.576264719,0.567964024,0.64198821,0.64198821,0.999069729,0.797631833,0.809481179,0.303737221,0.781741905,0.000675433,0.00059306,0.510292477,0.0,0.2675372,0.176899414,0.176899414,0.176899414,0.224827456,0.334264695,0.013173616,0.101864669,0.182119455,0.022073469,0.847971538,0.691224286,0.691224286,0.21766751,7030000000.0,0.000484614,0.264501791,0.406477031,0.037161819,0.034941927,0.630614649,0.001560291,0.042960365,0.957039635,0.015365744,0.369637181,0.005457858,0.101771785,0.180710354,0.395723336,0.092953523,0.000996216,0.006342836,0.001899457,0.001639331,0.021129032,0.005851681,0.394054861,0.000367431,0.902145572,0.686037142,0.657467682,0.541450472,0.037283239,0.08472774,0.033507003,0.443596467,0.276975065,3290000000.0,0.696231737,0.739270951,0.327214144,0.0,0.934028024,0.002293694,0.069020077,0.000293217,0.00031299,0.594091087,0.000651798,0.671750822,0.022747319,0.696231737,0.327214144,0.110933234,0.834792058,0.565541707,0.717882019,0.335583212,0.007806674,0,0.82170967,0.000351329,0.623984515,0.641987542,0.841442317,0.275910477,0.026791675,0.565160865,1,0.08898518,1
4253,0,0.536635304,0.592673354,0.574495423,0.632028424,0.632028424,0.998545492,0.80317804,0.813338796,0.31452376,0.785910898,0.001040266,0.000450101,0.468179798,0.001950195,0.264298006,0.236146812,0.236146812,0.236146812,0.238158268,0.322416354,0.001225101,0.092826317,0.207426376,0.021991515,0.84785264,0.689383733,0.689383733,0.217591868,0.000187136,0.000827138,0.263807881,0.377193473,0.007284845,0.006225304,0.63062458,0.001737204,0.047071984,0.952928016,0.011633498,0.369715467,0.007660013,0.092807009,0.194517759,0.394533663,0.005997001,994000000.0,0.063754552,5180000000.0,6050000000.0,0.009516129,0.002259007,0.388797178,0.005057578,0.754825893,0.084807172,0.082753802,0.020718326,0.007295931,0.004859529,0.022195349,0.349426712,0.277022154,0.000328482,0.421153372,0.732126808,0.326875359,0.0,0.943252786,0.003168552,0.004603816,0.000964578,0.000998721,0.594034124,0.000586394,0.671721234,0.034456605,0.421153372,0.326875359,0.110933234,0.6497367,0.462744753,0.578744099,0.315324108,0.039737356,0,0.821273313,0.003876458,0.623832337,0.632028437,0.841441106,0.276038687,0.026793966,0.565171757,1,0.08154675,1
4257,0,0.546190221,0.593600087,0.588414797,0.642672855,0.642644028,0.999096998,0.797625469,0.809484825,0.303669062,0.781763098,0.000658665,0.000209006,0.478288585,0.000161016,0.232209738,0.204879693,0.204879693,0.204879693,0.240143708,0.329949777,0.02906968,0.113671525,0.197484371,0.022104349,0.848021665,0.689528262,0.689533484,0.217611904,6910000000.0,0.000538366,0.264279553,0.38312656,0.022322551,0.017718316,0.630635197,0.002151214,0.056171962,0.943828038,0.005543836,0.369637181,0.005504777,0.113667823,0.194676118,0.398548812,0.125937031,0.000835929,0.00756478,493000000.0,0.000254183,0.027903226,0.015296036,0.398882884,0.008635229,0.84996226,0.419725891,0.494616204,0.122983305,0.018287135,0.015395437,0.042004292,0.375425758,0.277102432,0.010766585,0.680180991,0.737003017,0.32754916,0.0,0.944217458,0.002296577,0.091416896,0.000156552,0.000136886,0.593999933,0.000109192,0.671582822,0.277390017,0.680180991,0.32754916,0.110933234,0.658265648,0.465916864,0.630786605,0.316338019,0.013125688,0,0.831613385,0.002006114,0.623827507,0.642674608,0.842087452,0.276339138,0.026796682,0.565184602,1,0.068622449,1
4259,0,0.509286794,0.540231138,0.55538305,0.648113983,0.648113983,0.99930637,0.797472741,0.809339915,0.302964268,0.781814326,0.0005369,0.000375735,0.46745846,0.000422042,0.627391436,0.201972104,0.201972104,0.201972104,0.231161955,0.328888732,0.01501883,0.119371387,0.174964224,0.022072237,0.848012865,0.689171629,0.689171629,0.217581983,5880000000.0,0.000447482,0.263617502,0.391509258,0.011474535,0.01120355,0.632821126,0.00433161,0.094990477,0.905009523,0.006559655,0.373931686,0.005365848,0.119033661,0.173893372,0.395581326,0.052473763,0.001097664,0.005759616,6420000000.0,0.000277635,0.017741935,0.014902399,0.409104272,0.00704648,0.830513187,0.620509785,0.614591353,0.559870985,0.01123114,0.029442962,0.10064719,0.358785655,0.277009359,0.000984061,0.994451694,0.736791193,0.330095799,0.0,0.944254214,0.002239642,0.0526308,0.000457586,0.00046915,0.59406723,0.001104497,0.671531691,0.104576774,0.994451694,0.330095799,0.110933234,0.616299055,0.452243388,0.621225858,0.310901339,0.025494162,0,0.798936121,0.001617596,0.623981004,0.648109988,0.840244614,0.277920847,0.027293249,0.566781365,1,0.040113311,1
4260,0,0.475942086,0.544864806,0.528186734,0.610739561,0.610739561,0.99898642,0.797461397,0.809381839,0.303613955,0.781633273,0.000257522,5640000000.0,0.467247092,0.0,0.020649863,0.187981965,0.187981965,0.187981965,0.218114777,0.319834477,0.011978765,0.096653367,0.173382541,0.022089652,0.848039428,0.689988364,0.689988364,0.217687321,5690000000.0,0.000437425,0.264344049,0.380155359,0.016476704,0.012091275,0.630612252,0.001031379,0.029869698,0.970130302,0.006667469,0.369637181,0.005566321,0.09655251,0.172294699,0.395450033,0.067466267,0.00087245,0.007241148,0.000129548,0.000280661,0.017258065,0.014379507,0.39316162,0.006581085,0.803028391,0.274140736,0.298542189,0.026398521,0.014642275,0.004023375,0.0344154,0.35816382,0.277068586,0.00508813,0.995105579,0.734337281,0.327189437,0.0,0.937956445,0.002300681,0.021088665,0.000165088,0.000156796,0.593992282,4040000000.0,0.671572532,0.130506976,0.995105579,0.327189437,0.110933234,0.643127813,0.459426781,0.583404215,0.314586901,0.017804172,0,0.804679704,0.013919416,0.623968114,0.610739106,0.840492188,0.275526962,0.026791157,0.565158396,1,0.124699734,1
4266,0,0.529371618,0.578826864,0.572782269,0.618767927,0.618465242,0.999119068,0.797525034,0.809417122,0.303447424,0.781682677,0.000248503,0.000137356,0.488120581,0.000134013,0.193946756,0.197758207,0.197758207,0.197758207,0.232107403,0.333132914,0.03360709,0.120022799,0.187165775,0.022075382,0.848006101,0.689279167,0.689279167,0.217579806,5440000000.0,0.000414168,0.263395265,0.387038486,0.028165279,0.018365862,0.630619786,0.001371524,0.038455725,0.961544275,0.00588285,0.369721059,0.006026982,0.119033661,0.185830631,0.398816757,0.155922039,0.001606931,0.003933959,6230000000.0,0.000406996,0.028387097,0.017325911,0.401087719,0.005473011,0.888492135,0.440903196,0.63842049,0.336703402,0.018773783,0.041217432,0.042965053,0.4201884,0.277189612,0.024586027,0.990786827,0.738491683,0.327483543,6410000000.0,0.944478723,0.002322199,0.055787382,0.00014694,0.00010318,0.594001453,0.000219336,0.671551459,0.211573047,0.990786827,0.327483543,0.110977719,0.601543743,0.433931528,0.671695156,0.31011186,0.010369766,0,0.826080291,0.000950796,0.623938971,0.618767125,0.841651577,0.275773661,0.026793025,0.565167289,1,0.098848757,1
4268,0,0.56222883,0.644025294,0.633224477,0.619517433,0.619517433,0.999173837,0.797624501,0.809564505,0.30350664,0.781842256,0.00021069,0.000178275,0.468053983,0.0,0.0,0.211116261,0.211116261,0.211116261,0.246667297,0.329914409,0.026014489,0.121081345,0.219778564,0.022256896,0.848382582,0.690361789,0.690361789,0.21770602,0.000220709,0.001200755,0.266504262,0.383433926,0.02586513,0.020731465,0.630612252,0.001702551,0.046285939,0.953714061,0.014151426,0.369637181,0.005365848,0.121028547,0.191878441,0.398240676,0.157421289,0.001071287,0.005903927,0.000100313,0.003391379,0.030645161,0.013565795,0.401573913,0.000810107,0.895860061,0.602926844,0.69007334,0.424833474,0.021779958,0.04426227,0.050565281,0.360357251,0.277080987,0.010892868,0.98402167,0.739058846,0.327763152,0.0,0.946481381,0.002517373,0.026488357,0.000261113,0.00023284,0.594059053,0.000436741,0.671604481,0.02534119,0.98402167,0.327763152,0.110933234,0.683431194,0.480241934,0.595945798,0.319061267,0.011307864,0,0.840525207,0.001037713,0.624263238,0.619515812,0.842498308,0.276013701,0.026791157,0.565158396,1,0.08288408,1
4272,0,0.512163019,0.566179677,0.558006317,0.605060609,0.605190331,0.99904454,0.797467346,0.809375589,0.303502531,0.781634396,0.000110202,8370000000.0,0.472964109,0.000541054,0.164895232,0.254940795,0.254940795,0.254940795,0.236834641,0.343778737,0.071948213,0.12336129,0.192438051,0.022055454,0.847988796,0.689250602,0.689250602,0.217575542,6250000000.0,0.000428567,0.263461314,0.388901308,0.011313537,0.009566593,0.631183477,0.00357107,0.082957947,0.917042053,0.005856571,0.372076326,0.005365848,0.12334913,0.191606968,0.398300963,0.163418291,0.000799408,0.007902928,0.000282788,0.00047735,0.032903226,0.038832014,0.402806359,0.010920388,0.809920143,0.435641787,0.462017207,0.048401537,0.010345407,0.003327201,0.076884994,0.370746012,0.277077922,0.002854316,0.863541193,0.735332864,0.329002773,0.002077327,0.939804882,0.002359019,0.024651014,0.000103707,0.000102863,0.593952292,3180000000.0,0.67157105,0.186677358,0.863541193,0.329002773,0.112197062,0.640474159,0.458536932,0.647199448,0.314247283,0.025851828,0,0.814575975,0.011785299,0.624065153,0.605056216,0.84124264,0.277368792,0.02694456,0.565797132,1,0.046251446,1
4283,0,0.472188368,0.535815526,0.524599818,0.607510918,0.608152323,0.999012071,0.797408828,0.809328067,0.30346821,0.781598466,0.000190222,4570000000.0,0.461768283,0.000381038,0.218139488,0.184821541,0.184821541,0.184821541,0.215751158,0.317783122,0.008984074,0.09730478,0.170821722,0.022045245,0.848013183,0.689760881,0.689760881,0.217638113,6240000000.0,0.000457114,0.26421972,0.376615998,0.010951604,0.009547878,0.632620786,0.002641826,0.066148683,0.933851317,0.006673671,0.371835878,0.007544847,0.09733418,0.169874067,0.395916257,0.047976012,0.000513325,0.012338985,0.000683468,0.000208037,0.015806452,0.014138625,0.394360146,0.008337615,0.788290858,0.309031959,0.302966244,0.139500442,0.010839025,0.014057593,0.052295768,0.341488543,0.276999906,0.000646977,0.726721386,0.733930567,0.327959358,0.001644507,0.931930785,0.002252144,0.013034811,0.000252668,0.000264406,0.593996492,0.000312626,0.671580106,0.11480482,0.726721386,0.327959358,0.111546566,0.647436677,0.460951033,0.56640625,0.315109352,0.026692406,0,0.797638369,0.000940408,0.624202822,0.607510496,0.840141444,0.276694797,0.027659128,0.567430701,1,0.058308554,1
4287,0,0.501096865,0.565252944,0.551100166,0.612829531,0.612829531,0.999054246,0.797516042,0.809414388,0.303567548,0.781675378,0.000223063,905000000.0,0.465153536,0.000335034,0.162263387,0.207113059,0.207113059,0.207113059,0.224165642,0.32231025,0.019767987,0.103818907,0.186186639,0.02208676,0.848006383,0.689399054,0.689399054,0.217594977,0.000155133,0.001014645,0.26401924,0.378748929,0.014441141,0.009048806,0.630912248,0.002416582,0.061674275,0.938325725,0.00649703,0.371217425,0.005365848,0.103807384,0.178644144,0.398357232,0.107946027,0.000673612,0.009391291,7180000000.0,0.00030033,0.025483871,0.01599812,0.396926799,0.006925193,0.804582688,0.231515629,0.335582891,0.050199438,0.009682298,0.005995897,0.044046436,0.3480986,0.277263328,0.012635526,0.652952801,0.734745405,0.327649681,0.006685366,0.936380863,0.002336303,0.022365252,0.000166267,0.000117132,0.59398639,6900000000.0,0.671579704,0.137489473,0.652952801,0.327649681,0.113636789,0.649905633,0.462044809,0.580020319,0.315390948,0.020304286,0,0.809873636,0.000934425,0.623869269,0.61282477,0.840858178,0.27653158,0.026874339,0.565526085,1,0.062549473,1
4290,0,0.531614098,0.579153947,0.57235398,0.60663169,0.603460701,0.99904246,0.797570409,0.809437693,0.303686948,0.781733203,8440000000.0,3680000000.0,0.467857712,0.0,0.272497216,0.224769289,0.224769289,0.224769289,0.246478207,0.325776332,0.042576039,0.111473007,0.198764781,0.022062028,0.848023264,0.689298845,0.689298845,0.217586061,6690000000.0,0.000466422,0.263521148,0.378013114,0.014615867,0.014075088,0.630612252,0.003279257,0.077939354,0.922060646,0.018405055,0.369637181,0.005365848,0.111436807,0.198167559,0.397870912,0.131934033,0.000724336,0.008732927,0.000555067,0.002932942,0.028870968,0.049377965,0.405406933,0.001439515,0.822570978,0.447054988,0.445555128,0.124199806,0.01418419,0.011363353,0.057647646,0.354055457,0.277007712,0.001468591,0.684902689,0.735966376,0.328247764,0.0,0.944656065,0.002536831,0.015560557,0.000130198,0.000136637,0.59397259,0.000103464,0.671565051,0.015269589,0.684902689,0.328247764,0.110933234,0.631675368,0.455688036,0.599254354,0.313137487,0.020062649,0,0.823909964,0.00191456,0.624344113,0.606633537,0.841804043,0.277157177,0.026791157,0.565158396,1,0.049330066,1
4291,0,0.496124409,0.560946358,0.546335457,0.595475576,0.595497197,0.998981682,0.797536793,0.809431834,0.303755348,0.781699238,1760000000.0,458000000.0,0.462050108,0.000735074,0.154165401,0.241877713,0.241877713,0.241877713,0.229743784,0.318172172,0.025515374,0.097711913,0.184379001,0.02198611,0.847947575,0.689375683,0.689375683,0.2175907,8390000000.0,0.000618469,0.263877816,0.375256138,0.015397768,0.014267231,0.630614649,0.001436271,0.040027814,0.959972186,0.016860511,0.369660667,0.005365848,0.097676161,0.183296886,0.395855969,0.086956522,0.000564049,0.011197308,0.000402591,0.000914606,0.021290323,0.264121734,0.410495014,0.016969829,0.80923144,0.344130043,0.349086695,0.201159466,0.014679706,0.024615704,0.042981226,0.342561638,0.277020156,0.002207256,0.955279004,0.734730419,0.32749215,0.0,0.942743078,0.003845965,0.001686589,0.000175602,0.000179096,0.593993471,0.000279501,0.671579512,0.020177915,0.955279004,0.32749215,0.110933234,0.649646744,0.463241742,0.567207379,0.315293662,0.019048531,0,0.811957101,0.013196943,0.792047879,0.595474903,0.840901573,0.275820951,0.026791754,0.565161241,1,0.095171648,1
4293,0,0.547750207,0.598669865,0.594464372,0.610184638,0.610379221,0.999088217,0.797561417,0.809448109,0.303575525,0.78171622,0.000149749,53500000.0,0.463925585,0.0,0.17451159,0.190046774,0.190046774,0.190046774,0.240616432,0.321673622,0.038673866,0.118231414,0.195224825,0.022123944,0.848060897,0.689482701,0.689482701,0.21760338,7220000000.0,0.000477402,0.264175428,0.37732387,0.013082642,0.010589068,0.630612252,0.004608833,0.09904163,0.90095837,0.005575732,0.369637181,0.005685142,0.117673881,0.193680718,0.402188839,0.172413793,0.000835929,0.007566487,0.000130503,0.000375979,0.037419355,0.015936431,0.398713281,0.005299701,0.854520552,0.597514995,0.704682076,0.178703418,0.010733111,0.009328743,0.101395825,0.347993576,0.277149246,0.006418448,0.962110159,0.738383584,0.330205538,0.0,0.945114058,0.002452138,0.029268068,0.00016598,0.000144669,0.593980932,0.000117975,0.671565622,0.219755946,0.962110159,0.330205538,0.110933234,0.629848277,0.455955818,0.588438757,0.312729387,0.022395456,0,0.834023217,0.002967389,0.624069018,0.610181625,0.84269675,0.278121271,0.026791157,0.565158396,1,0.038372317,1
4294,0,0.574416224,0.620202791,0.629637561,0.620122804,0.620122804,0.99925784,0.797742367,0.809619188,0.303536853,0.781893905,0.000136335,5400000000.0,0.476755324,0.000194019,0.086344772,0.185959294,0.185959294,0.185959294,0.242223693,0.3328146,0.018966378,0.121488478,0.194772916,0.02241235,0.848607803,0.69086901,0.690866471,0.217785376,842000000.0,0.000510417,0.265210465,0.392505868,0.012238963,0.010214763,0.630690675,0.003859236,0.087674215,0.912325785,0.005169004,0.37204613,0.005365848,0.121443809,0.193703341,0.397652538,0.100449775,0.000880566,0.007173689,0.0001691,0.000114231,0.024516129,0.017772425,0.409533932,0.023669738,0.813577987,0.412901562,0.451598946,0.163050858,0.010844697,0.012376156,0.069585284,0.374974784,0.277096662,0.003953895,0.73964777,0.735624891,0.328792483,0.005133837,0.947158324,0.002727741,0.015975058,0.000195747,0.000184093,0.593987309,0.000194493,0.671600677,0.487099745,0.73964777,0.328792483,0.11405582,0.673709348,0.468047676,0.663907933,0.318654684,0.023921943,0,0.842515208,0.001297071,0.630611569,0.620123618,0.843113518,0.277577642,0.026813691,0.565263601,1,0.043654143,1
4304,0,0.585336128,0.630287833,0.633759837,0.614869053,0.614595195,0.99917222,0.797692979,0.809559949,0.303629665,0.781855309,0.000133329,2750000000.0,0.477921206,790000000.0,0.142423322,0.202477772,0.202477772,0.202477772,0.256594497,0.331399873,0.032548361,0.127269766,0.207802968,0.022129507,0.848082108,0.689500649,0.689500649,0.217610332,977000000.0,0.00050857,0.264431079,0.384523676,0.022833626,0.016924791,0.630631772,0.004185703,0.092783505,0.907216495,0.005482907,0.371588721,0.005365848,0.127281906,0.205663223,0.3997693,0.140929535,0.000894768,0.007074636,9250000000.0,0.000239053,0.03,0.005919246,0.396112707,0.003671796,0.856810673,0.421215123,0.524671738,0.208428145,0.017699244,0.025172603,0.043555376,0.362631021,0.277131156,0.01360194,0.433740888,0.738324332,0.327856355,0.007172107,0.953854299,0.002628865,0.021260944,0.000170643,0.000140472,0.594007722,0.000188924,0.671634293,0.298416755,0.433740888,0.327856355,0.116116682,0.731415664,0.483168395,0.63171437,0.326612731,0.012829194,0,0.845609505,0.00185386,0.624401731,0.614868974,0.843399451,0.277814738,0.026796385,0.5651832,1,0.041125199,1
4307,0,0.550723931,0.627834714,0.609079715,0.610948558,0.610948558,0.999092608,0.797543848,0.809456832,0.303535644,0.781726185,0.00015449,0.000162994,0.468485108,0.0,0.026622128,0.192322279,0.192322279,0.192322279,0.249220006,0.330020514,0.048232678,0.124826968,0.19838819,0.022134501,0.848076485,0.689588826,0.689588826,0.217615193,0.000103309,0.000479224,0.2646471,0.386274729,0.018091675,0.010104344,0.630612252,0.004909766,0.103274178,0.896725822,0.069267259,0.369637181,0.005365848,0.124855473,0.19742855,0.41146776,0.232383808,0.000805494,0.007850839,4620000000.0,0.036839927,0.043225806,0.079535273,0.42692386,0.000292286,0.93200613,0.578616221,0.996105279,0.0,0.010128367,0.0,0.104011262,0.360869439,0.277308774,0.020904348,0.9477994,0.74344818,0.330399499,0.0,0.947163838,0.00246255,0.035031475,0.000201268,0.000117072,0.594012752,0.0,0.671572297,0.002865381,0.9477994,0.330399499,0.110933234,0.64292876,0.45927437,0.633000442,0.314566162,0.016214613,0,0.843656038,0.002193826,0.623922411,0.610948074,0.843441169,0.278339777,0.026791157,0.565158396,1,0.036691602,1
4309,0,0.441817384,0.489860445,0.486749826,0.614948327,0.615056429,0.998750819,0.79712523,0.809062725,0.303519209,0.781300921,0.000562572,0.000520053,0.468238511,0.000209021,0.0,0.170030761,0.170030761,0.170030761,0.205351234,0.318631959,0.007728723,0.087615015,0.162837991,0.02201465,0.847674193,0.68852868,0.68852868,0.217492397,50700000.0,0.00042118,0.263170696,0.377072389,0.080837813,0.04800265,0.630608142,0.000745949,0.022220879,0.977779121,0.010443319,0.369637181,0.005365848,0.087946,0.162152176,0.399887195,0.059970015,0.000450428,0.014054488,2100000000.0,0.000708082,0.016290323,0.008436761,0.386027001,0.001455449,0.96750404,0.641880572,0.851438133,0.348808431,0.058615454,0.091502736,0.019794552,0.355962092,0.277124382,0.057680813,0.740166489,0.741649029,0.326742274,0.0,0.922661498,0.002123068,0.042149134,0.000529199,0.000403156,0.594259767,0.000573757,0.671526618,0.045741356,0.740166489,0.326742274,0.110933234,0.607001268,0.423858693,0.577345696,0.310926948,0.003441091,0,0.769572154,0.000642514,0.624187625,0.614944293,0.838712751,0.275319928,0.026789906,0.565152425,1,0.161807492,1
4312,0,0.547701458,0.56023768,0.592483538,0.609788264,0.609788264,0.999012418,0.797437188,0.80935632,0.303517275,0.781637062,0.00021624,0.000196102,0.470362262,0.0,0.082093329,0.176225191,0.176225191,0.176225191,0.224543821,0.323265191,0.031277886,0.102760362,0.17639527,0.022077657,0.847980644,0.689263211,0.689263211,0.217582421,7060000000.0,0.000450402,0.263678113,0.38484967,0.02685483,0.025845709,0.630612252,0.002159421,0.056353357,0.943646643,0.014674728,0.369637181,0.005365848,0.102732587,0.175401553,0.397134065,0.212893553,0.002045185,0.003092004,0.000798112,0.004378609,0.036774194,0.027821923,0.396734583,0.000776279,0.934554421,0.869813146,0.865628692,0.678961591,0.02598445,0.058645771,0.06109096,0.367344813,0.276998955,0.002595877,0.990300245,0.741338282,0.328173912,0.0,0.942861028,0.002282577,0.054116744,0.000162543,0.000169412,0.594008533,0.000358629,0.671579495,0.0230485,0.990300245,0.328173912,0.110933234,0.660559331,0.466888613,0.615537995,0.31660446,0.010884717,0,0.812624244,0.000478826,0.624305805,0.609789634,0.840998143,0.27634504,0.026791157,0.565158396,1,0.068415324,1
4314,0,0.479354556,0.520170083,0.533272659,0.621492094,0.621492094,0.998890516,0.797298155,0.809229768,0.303528877,0.781449693,0.000525799,0.000114266,0.454437483,0.000647065,0.0,0.170873541,0.170873541,0.170873541,0.210551196,0.314529249,0.007577476,0.09274489,0.166980493,0.022136713,0.848084555,0.689591249,0.689591249,0.21760545,8680000000.0,0.000800462,0.264553077,0.371455982,0.030025491,0.023457024,0.62882803,0.001221058,0.034737129,0.965262871,0.005474203,0.369866445,0.005365848,0.0927093,0.166706885,0.398295605,0.067466267,0.000381443,0.016538509,9170000000.0,8850000000.0,0.019516129,0.00838976,0.38997309,0.011355274,0.885863951,0.570786114,0.615410766,0.152309306,0.026819559,0.020597778,0.038846208,0.320161552,0.277044363,0.008623084,0.981958758,0.738275146,0.327341317,0.0,0.928796202,0.002196074,0.038569211,0.000414416,0.000390432,0.59414893,0.000272672,0.671648173,0.329742005,0.981958758,0.327341317,0.110933234,0.697761158,0.496043781,0.539327762,0.320384393,0.009714953,0,0.788297705,0.000345871,0.624320528,0.621488747,0.839636874,0.275664733,0.026395257,0.562139775,1,0.108663968,1
4320,0,0.558475113,0.599487571,0.600032122,0.600650053,0.600650053,0.999038647,0.797539421,0.809421158,0.303641025,0.781669484,4320000000.0,0.0,0.477166319,0.000628063,0.240408948,0.185580043,0.185580043,0.185580043,0.232391037,0.329065573,0.038446995,0.109193062,0.191986141,0.022066595,0.848007748,0.689379492,0.689379492,0.217587548,7190000000.0,0.00045674,0.263890249,0.38652621,0.010084212,0.009929044,0.630805057,0.003092313,0.07461378,0.92538622,0.005187302,0.37150708,0.006931851,0.109156937,0.1910414,0.394307249,0.205397301,0.005762227,0.001097273,19100000.0,0.000206524,0.038225806,0.161920009,0.434035865,0.099978603,0.783227414,0.305445413,0.292624658,0.068711443,0.01022204,0.006610813,0.054796856,0.373040656,0.27697486,0.0,0.678519512,0.733726679,0.328115967,0.006979718,0.944182547,0.002794579,0.011183456,4840000000.0,5690000000.0,0.593931936,3780000000.0,0.671569552,0.489513431,0.678519512,0.328115967,0.11354499,0.636477638,0.457132111,0.64502162,0.313759336,0.028947621,0,0.832929641,0.025862298,0.622872468,0.600646719,0.842338298,0.277022046,0.026838548,0.565374668,1,0.051587198,1
